timestamp,model_path,loss,accuracy,image_count,type,subtype
2025-10-31 14:28:48,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,18.40510940551757,3.681021928787232,2,five_char,numb
2025-10-31 14:28:48,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,five_char,world
2025-10-31 14:28:48,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,1.844160914421081,0.3688321828842163,2,five_char,alphanumeric
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.668838024139404,0.7337676048278808,2,raw,numb
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,raw,world
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,raw,alphanumeric
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.638855457305908,0.7277710914611817,2,single_char,numb
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,world
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,alphanumeric
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,18.405109405517575,3.681021928787232,2,five_char,numb
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,five_char,world
2025-10-31 14:31:28,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,1.844160914421081,0.3688321828842163,2,five_char,alphanumeric
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.6688380241394043,0.7337676048278808,2,raw,numb
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,raw,world
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,raw,alphanumeric
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,3.638855457305908,0.7277710914611817,2,single_char,numb
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,world
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,single_char,alphanumeric
2025-10-31 14:39:35,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,18.405109405517578,3.6810219287872314,2,five_char,numb
2025-10-31 14:39:36,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,0.0,0.0,2,five_char,world
2025-10-31 14:39:36,/home/rafael.hsouza/Documentos/Developer/Projeto_captcha/pattern_recognition_ai/models/exported/captcha_model.h5,1.8441609144210815,0.3688321828842163,2,five_char,alphanumeric
